Wavelength	Intensity
5.085777126100E+2	2.146500000000E+2
5.085972629521E+2	2.169800000000E+2
5.086168132942E+2	2.197200000000E+2
5.086363636364E+2	2.206900000000E+2
5.086559139785E+2	2.220600000000E+2
5.086754643206E+2	2.237500000000E+2
5.086950146628E+2	2.251000000000E+2
5.087145650049E+2	2.269700000000E+2
5.087341153470E+2	2.283600000000E+2
5.087536656891E+2	2.300300000000E+2
5.087732160313E+2	2.320000000000E+2
5.087927663734E+2	2.361400000000E+2
5.088123167155E+2	2.407700000000E+2
5.088318670577E+2	2.383800000000E+2
5.088514173998E+2	2.363300000000E+2
5.088709677419E+2	2.345600000000E+2
5.088905180841E+2	2.397500000000E+2
5.089100684262E+2	2.452400000000E+2
5.089296187683E+2	2.510800000000E+2
5.089491691105E+2	2.559700000000E+2
5.089687194526E+2	2.613000000000E+2
5.089882697947E+2	2.618300000000E+2
5.090078201369E+2	2.626600000000E+2
5.090273704790E+2	2.638700000000E+2
5.090469208211E+2	2.691600000000E+2
5.090664711632E+2	2.748600000000E+2
5.090860215054E+2	2.761300000000E+2
5.091055718475E+2	2.776900000000E+2
5.091251221896E+2	2.796100000000E+2
5.091446725318E+2	2.839400000000E+2
5.091642228739E+2	2.887900000000E+2
5.091837732160E+2	2.920000000000E+2
5.092033235582E+2	2.954700000000E+2
5.092228739003E+2	2.993300000000E+2
5.092424242424E+2	3.017000000000E+2
5.092619745846E+2	3.046200000000E+2
5.092815249267E+2	3.076600000000E+2
5.093010752688E+2	3.110700000000E+2
5.093206256109E+2	3.147900000000E+2
5.093401759531E+2	3.197000000000E+2
5.093597262952E+2	3.251400000000E+2
5.093792766373E+2	3.284700000000E+2
5.093988269795E+2	3.321400000000E+2
5.094183773216E+2	3.361200000000E+2
5.094379276637E+2	3.405600000000E+2
5.094574780059E+2	3.452700000000E+2
5.094770283480E+2	3.503900000000E+2
5.094965786901E+2	3.534700000000E+2
5.095161290323E+2	3.569900000000E+2
5.095356793744E+2	3.589500000000E+2
5.095552297165E+2	3.613000000000E+2
5.095747800587E+2	3.640100000000E+2
5.095943304008E+2	3.704000000000E+2
5.096138807429E+2	3.773000000000E+2
5.096334310850E+2	3.781500000000E+2
5.096529814272E+2	3.793400000000E+2
5.096725317693E+2	3.808200000000E+2
5.096920821114E+2	3.853400000000E+2
5.097116324536E+2	3.903600000000E+2
5.097311827957E+2	3.944100000000E+2
5.097507331378E+2	3.987800000000E+2
5.097702834800E+2	4.034700000000E+2
5.097898338221E+2	4.104700000000E+2
5.098093841642E+2	4.180200000000E+2
5.098289345064E+2	4.209800000000E+2
